unit_type,u,grat_contrast,grat_orientation,response,smoothed_response
excit,92,0.303066,45,0.0035633510416666664,0.0034088382500000003
excit,92,0.303066,60,0.0029616624166666668,0.0028836960416666665
excit,92,0.303066,75,0.0024377098333333335,0.0025150275833333334
excit,92,0.303066,90,0.002590780125,0.0026273023333333334
excit,92,0.303066,105,0.0028221619166666663,0.0028770012916666666
excit,92,0.303066,120,0.0020922562083333335,0.0021246028749999997
excit,92,0.303066,135,0.002294954,0.0021151892083333336
excit,92,0.303066,150,0.002133654125,0.0021306705416666667
excit,92,0.303066,165,0.0016732232499999998,0.0017993229166666667
excit,92,0.464386,0,0.0016029531666666666,0.0016313112083333333
excit,92,0.464386,15,0.0022404934166666665,0.00227249275
excit,92,0.464386,30,0.0025533416666666665,0.0026761299583333334
excit,92,0.464386,45,0.003129854583333333,0.0032933479166666665
excit,92,0.464386,60,0.00360035525,0.00353351475
excit,92,0.464386,75,0.0029417310416666666,0.0029490713750000004
excit,92,0.464386,90,0.0022786803333333335,0.0022092508333333336
excit,92,0.464386,105,0.0018151055,0.0018367487916666665
excit,92,0.464386,120,0.0022881749166666666,0.0023068065833333332
excit,92,0.464386,135,0.00185251625,0.0019014538749999998
excit,92,0.464386,150,0.0015098544583333335,0.0014815489166666665
excit,92,0.464386,165,0.0012526892916666667,0.0012893133749999999
excit,92,0.68854,0,0.0006289524583333333,0.0006504604166666666
excit,92,0.68854,15,0.0011584632083333334,0.0012392294166666668
excit,92,0.68854,30,0.0013278607083333333,0.0013834140416666668
excit,92,0.68854,45,0.0020967628750000003,0.002083296
excit,92,0.68854,60,0.002080809,0.002035184041666667
excit,92,0.68854,75,0.0015532715416666665,0.0014708593750000002
excit,92,0.68854,90,0.0014004998333333333,0.0015067864583333333
excit,92,0.68854,105,0.0015921434999999998,0.0014914072916666667
excit,92,0.68854,120,0.000931611875,0.0010409144583333333
excit,92,0.68854,135,0.0008805050833333334,0.0007710272083333333
excit,92,0.68854,150,0.0008718251666666667,0.0008739898333333334
excit,92,0.68854,165,0.0005154664583333333,0.0005332679166666666
excit,92,1.0,0,0.0005741972916666667,0.0005477715833333333
excit,92,1.0,15,0.0006596608333333333,0.0006815604583333333
excit,92,1.0,30,0.0015677566666666665,0.0014896151249999998
excit,92,1.0,45,0.0021851877083333333,0.00226032275
excit,92,1.0,60,0.0019363079166666668,0.0018600882916666667
excit,92,1.0,75,0.00172408575,0.0017191570833333333
excit,92,1.0,90,0.0018481207083333336,0.001899701875
excit,92,1.0,105,0.0010190135416666666,0.0010518195416666667
excit,92,1.0,120,0.0005287048333333334,0.0005062525416666667
excit,92,1.0,135,0.0003922752083333333,0.00039122695833333337
excit,92,1.0,150,0.0004268425,0.0003760489166666667
excit,92,1.0,165,0.0003405952916666667,0.0003785107916666667
inhib,5,0.0,0,0.00023760841666666668,0.00022851158333333336
inhib,5,0.0,15,4.543791666666667e-05,0.000108748
inhib,5,0.0,30,0.000223044875,0.00022387387499999998
inhib,5,0.0,45,0.00021706583333333334,0.000249091
inhib,5,0.0,60,0.00022029791666666667,0.00022010654166666668
inhib,5,0.0,75,9.677008333333333e-05,0.00010232191666666667
inhib,5,0.0,90,0.00025791779166666666,0.00028377445833333335
inhib,5,0.0,105,2.6304708333333334e-05,6.026270833333334e-05
inhib,5,0.0,120,5.503070833333333e-05,7.377129166666667e-05
inhib,5,0.0,135,4.543791666666667e-05,4.190229166666667e-05
inhib,5,0.0,150,3.330670833333333e-05,1.9984e-05
inhib,5,0.0,165,0.0,7.261183333333333e-05
inhib,5,0.0432773,0,8.773079166666667e-05,9.8852875e-05
inhib,5,0.0432773,15,0.0001866608333333333,0.00013505916666666667
inhib,5,0.0432773,30,8.486579166666666e-05,8.0430875e-05
inhib,5,0.0432773,45,6.454108333333333e-05,0.00012752691666666668
inhib,5,0.0432773,60,0.00020733808333333334,0.0002044855
inhib,5,0.0432773,75,4.9959999999999996e-05,6.933108333333333e-05
inhib,5,0.0432773,90,0.0,6.416320833333333e-05
inhib,5,0.0432773,105,3.1234375e-05,7.354291666666667e-05
inhib,5,0.0432773,120,0.000128521,0.000117722
inhib,5,0.0432773,135,0.0,3.0668958333333336e-05
inhib,5,0.0432773,150,0.0,4.999904166666667e-05
inhib,5,0.0432773,165,0.00017343208333333335,0.000227811625
inhib,5,0.103411,0,0.000143615125,0.00013569420833333334
inhib,5,0.103411,15,7.493175e-05,0.00017319350000000001
inhib,5,0.103411,30,0.00032824920833333335,0.0003519817083333333
inhib,5,0.103411,45,0.00022089875,0.00023025166666666667
inhib,5,0.103411,60,0.00017903379166666668,0.00023320845833333333
inhib,5,0.103411,75,3.1234375e-05,5.549579166666666e-05
inhib,5,0.103411,90,0.00015098725,0.00018986862500000002
inhib,5,0.103411,105,0.00028612479166666664,0.000310662625
inhib,5,0.103411,120,0.0001968479166666667,0.0003017589166666667
inhib,5,0.103411,135,0.00015141000000000002,0.00019204084583333334
inhib,5,0.103411,150,0.00018798254166666668,0.00018623137500000002
inhib,5,0.103411,165,7.8744625e-05,9.634479166666667e-05
inhib,5,0.186966,0,7.934412499999999e-05,0.00015578029166666665
inhib,5,0.186966,15,0.00017748637500000002,0.00019302191666666665
inhib,5,0.186966,30,0.0005615335416666666,0.00046402091666666666
inhib,5,0.186966,45,0.0007844162916666666,0.0007463193333333333
inhib,5,0.186966,60,0.0007034404166666666,0.0006878726666666667
inhib,5,0.186966,75,0.0003566786666666667,0.00030004579166666666
inhib,5,0.186966,90,0.00034933020833333335,0.00033233495833333336
inhib,5,0.186966,105,0.0002377654166666667,0.00026429558333333335
inhib,5,0.186966,120,0.00021159858333333334,0.000218998125
inhib,5,0.186966,135,0.00020519341666666666,0.000226456375
inhib,5,0.186966,150,0.00022742083333333334,0.00019667320833333332
inhib,5,0.186966,165,0.000268850875,0.00028119658333333335
inhib,5,0.303066,0,0.000376983375,0.00039150158333333334
inhib,5,0.303066,15,0.0007824933333333333,0.0007132474999999999
inhib,5,0.303066,30,0.0007819025,0.0008260407083333334
inhib,5,0.303066,45,0.0011956612916666667,0.0011605704583333334
inhib,5,0.303066,60,0.0007405585,0.00071756725
inhib,5,0.303066,75,0.0005053567916666667,0.0005237662916666667
inhib,5,0.303066,90,0.000444502875,0.0004655125416666666
inhib,5,0.303066,105,0.00039324504166666667,0.0003780312916666667
inhib,5,0.303066,120,3.570408333333333e-05,7.301458333333333e-05
inhib,5,0.303066,135,0.00041966987500000004,0.0003791244583333333
inhib,5,0.303066,150,0.00041242795833333336,0.00045471083333333326
inhib,5,0.303066,165,0.000248815625,0.00024924479166666666
inhib,5,0.464386,0,0.0005430560416666666,0.0004882674583333333
inhib,5,0.464386,15,0.0005443470833333333,0.0005151998333333334
inhib,5,0.464386,30,0.0005677832083333333,0.0005318804583333333
inhib,5,0.464386,45,0.000618154125,0.0006375310416666666
inhib,5,0.464386,60,0.0008576055416666667,0.0007396117083333333
inhib,5,0.464386,75,0.00068606525,0.0007122205
inhib,5,0.464386,90,0.00042983270833333334,0.00044432025000000003
inhib,5,0.464386,105,0.00018733474999999998,0.00016790604166666667
inhib,5,0.464386,120,0.00023754325,0.000244573
inhib,5,0.464386,135,0.00025775212499999997,0.0002586155833333333
inhib,5,0.464386,150,0.0005785470833333334,0.0005738098333333333
inhib,5,0.464386,165,0.0005644107916666667,0.0005650280416666667
inhib,5,0.68854,0,0.00039021374999999997,0.0003618100833333333
inhib,5,0.68854,15,0.000568767,0.0006278523333333334
inhib,5,0.68854,30,0.0013964889166666666,0.0013743777916666667
inhib,5,0.68854,45,0.0009765485416666666,0.0008951504166666667
inhib,5,0.68854,60,0.0006985604166666668,0.00066783225
inhib,5,0.68854,75,0.000551601,0.0005263359166666667
inhib,5,0.68854,90,0.0002615484166666667,0.00021782029166666667
inhib,5,0.68854,105,0.00018880874999999998,0.00018982966666666664
inhib,5,0.68854,120,0.00037920979166666666,0.00039169933333333334
inhib,5,0.68854,135,0.0003942639583333334,0.0003732152083333333
inhib,5,0.68854,150,0.0006245578750000001,0.000599096
inhib,5,0.68854,165,0.0005709193749999999,0.0005068459166666666
inhib,5,1.0,0,0.00041189641666666664,0.00040219225000000003
inhib,5,1.0,15,0.0006058530416666667,0.0005953506666666667
inhib,5,1.0,30,0.0011968728333333334,0.00111504875
inhib,5,1.0,45,0.0006182795,0.0006051574583333334
inhib,5,1.0,60,0.0002585220833333333,0.00027120125
inhib,5,1.0,75,0.0003220016666666667,0.00027868975
inhib,5,1.0,90,0.0003828440833333333,0.0003476896666666667
inhib,5,1.0,105,0.0003427249583333333,0.0002573925
inhib,5,1.0,120,0.00018026370833333335,0.00016711012499999998
inhib,5,1.0,135,0.00024126791666666668,0.0002711842916666667
inhib,5,1.0,150,0.00018192558333333334,0.00019444362499999998
inhib,5,1.0,165,0.0007880406249999999,0.0006949857916666666
inhib,7,0.0,0,0.008020604166666667,0.00846205625
inhib,7,0.0,15,0.009505261208333332,0.00968682
inhib,7,0.0,30,0.007250654166666666,0.007526454166666666
inhib,7,0.0,45,0.008670371250000001,0.008910967916666667
inhib,7,0.0,60,0.007731512083333334,0.008198434583333332
inhib,7,0.0,75,0.008401882083333334,0.008950998333333333
inhib,7,0.0,90,0.00793733625,0.008333709166666666
inhib,7,0.0,105,0.008201796666666667,0.008304592500000001
inhib,7,0.0,120,0.008038906666666666,0.008506990833333334
inhib,7,0.0,135,0.007494901666666667,0.007755322500000001
inhib,7,0.0,150,0.008760260416666667,0.009140968333333334
inhib,7,0.0,165,0.008098227916666667,0.008136490416666666
inhib,7,0.0432773,0,0.00787013875,0.008361540416666667
inhib,7,0.0432773,15,0.008052564166666666,0.008159659166666666
inhib,7,0.0432773,30,0.008511756666666667,0.008756251666666668
inhib,7,0.0432773,45,0.008081165833333332,0.008589949583333334
inhib,7,0.0432773,60,0.0098892225,0.010044176666666666
inhib,7,0.0432773,75,0.008749559166666667,0.009195570958333333
inhib,7,0.0432773,90,0.009676152083333334,0.010091119583333334
inhib,7,0.0432773,105,0.009431917916666666,0.0094033425
inhib,7,0.0432773,120,0.00894077875,0.008834755833333334
inhib,7,0.0432773,135,0.007769041666666667,0.00810270875
inhib,7,0.0432773,150,0.008739526666666667,0.008815630833333333
inhib,7,0.0432773,165,0.007476705416666667,0.007869642500000001
inhib,7,0.103411,0,0.00977048375,0.009967957500000001
inhib,7,0.103411,15,0.00955771375,0.009821582083333334
inhib,7,0.103411,30,0.009019795833333333,0.009246565
inhib,7,0.103411,45,0.011531253333333333,0.01147756
inhib,7,0.103411,60,0.011138087916666666,0.011080702083333333
inhib,7,0.103411,75,0.011367773749999999,0.011513566250000001
inhib,7,0.103411,90,0.011219587083333335,0.011428796666666666
inhib,7,0.103411,105,0.011356785416666668,0.011471714583333334
inhib,7,0.103411,120,0.009305026666666667,0.009545704166666667
inhib,7,0.103411,135,0.009254554125,0.009565
inhib,7,0.103411,150,0.009384401666666667,0.00941470875
inhib,7,0.103411,165,0.010218724166666667,0.010332932500000001
inhib,7,0.186966,0,0.0120943875,0.012596272916666667
inhib,7,0.186966,15,0.0103548825,0.010751125416666667
inhib,7,0.186966,30,0.012821069999999999,0.012916369291666667
inhib,7,0.186966,45,0.012886642500000002,0.012707152083333333
inhib,7,0.186966,60,0.012603828749999999,0.012657340416666668
inhib,7,0.186966,75,0.012980433333333333,0.013337812083333333
inhib,7,0.186966,90,0.012450246666666666,0.012585510833333334
inhib,7,0.186966,105,0.013350155833333334,0.013480230000000001
inhib,7,0.186966,120,0.012543514166666667,0.01259720125
inhib,7,0.186966,135,0.011817818333333334,0.0117367025
inhib,7,0.186966,150,0.012100049166666666,0.012453593749999999
inhib,7,0.186966,165,0.011083295,0.011116461250000001
inhib,7,0.303066,0,0.013168441666666668,0.0134336775
inhib,7,0.303066,15,0.012043394583333334,0.012498542500000001
inhib,7,0.303066,30,0.013012263750000001,0.013557157083333334
inhib,7,0.303066,45,0.01574671,0.01539135875
inhib,7,0.303066,60,0.016114350833333332,0.016224137083333333
inhib,7,0.303066,75,0.015548915416666668,0.015846302083333333
inhib,7,0.303066,90,0.016284565833333334,0.016354894999999998
inhib,7,0.303066,105,0.016273315416666666,0.01621137666666667
inhib,7,0.303066,120,0.013606392083333333,0.01354582
inhib,7,0.303066,135,0.014202702499999999,0.014400092500000001
inhib,7,0.303066,150,0.014558033333333333,0.01473419625
inhib,7,0.303066,165,0.012682855,0.01299015875
inhib,7,0.464386,0,0.01722918125,0.017040090416666667
inhib,7,0.464386,15,0.0185899375,0.01804744583333333
inhib,7,0.464386,30,0.017492982916666667,0.016906248750000002
inhib,7,0.464386,45,0.0178624975,0.01768900958333333
inhib,7,0.464386,60,0.020161629166666667,0.02019865625
inhib,7,0.464386,75,0.02020830875,0.019960600416666665
inhib,7,0.464386,90,0.020984817916666666,0.0207687675
inhib,7,0.464386,105,0.0202132575,0.02002409541666667
inhib,7,0.464386,120,0.019812395833333333,0.019640008333333334
inhib,7,0.464386,135,0.018635774583333334,0.018306220833333334
inhib,7,0.464386,150,0.01814838833333333,0.01771377458333333
inhib,7,0.464386,165,0.016941567083333334,0.016764425416666666
inhib,7,0.68854,0,0.019287236666666666,0.019176254583333333
inhib,7,0.68854,15,0.02131014625,0.020727137916666666
inhib,7,0.68854,30,0.020727442083333335,0.020387668333333334
inhib,7,0.68854,45,0.021491633333333333,0.021354795833333332
inhib,7,0.68854,60,0.0238199125,0.023668854166666666
inhib,7,0.68854,75,0.021855883333333336,0.021475645833333334
inhib,7,0.68854,90,0.0231782125,0.023267358333333335
inhib,7,0.68854,105,0.021587217916666665,0.0210196875
inhib,7,0.68854,120,0.02226112083333333,0.021700475
inhib,7,0.68854,135,0.02097235875,0.020356608333333335
inhib,7,0.68854,150,0.019268417916666666,0.019146133333333332
inhib,7,0.68854,165,0.01885478375,0.018297826666666666
inhib,7,1.0,0,0.019991314166666666,0.02000888291666667
inhib,7,1.0,15,0.022312433333333336,0.022193637500000002
inhib,7,1.0,30,0.023193125,0.02267579583333333
inhib,7,1.0,45,0.0221964375,0.022196758333333334
inhib,7,1.0,60,0.026631870833333335,0.025893211666666666
inhib,7,1.0,75,0.023837523333333333,0.02310477875
inhib,7,1.0,90,0.026802499999999996,0.0265729375
inhib,7,1.0,105,0.022619475,0.0222301125
inhib,7,1.0,120,0.023263954583333333,0.02301444583333333
inhib,7,1.0,135,0.022730854166666665,0.021908954166666664
inhib,7,1.0,150,0.021725601666666667,0.021639025000000003
inhib,7,1.0,165,0.0233932375,0.023279537500000003
inhib,8,0.0,0,0.013844586249999999,0.014198273458333334
inhib,8,0.0,15,0.01235474125,0.012452950833333332
inhib,8,0.0,30,0.012980897083333333,0.013299627500000001
inhib,8,0.0,45,0.012022368333333333,0.012339360416666667
inhib,8,0.0,60,0.01386744625,0.013905890833333332
inhib,8,0.0,75,0.0117855075,0.011839739583333333
inhib,8,0.0,90,0.012138239166666667,0.012527095833333333
inhib,8,0.0,105,0.011426052083333332,0.011883204583333334
inhib,8,0.0,120,0.013397119166666666,0.013405545958333334
inhib,8,0.0,135,0.0108064975,0.011099121666666668
inhib,8,0.0,150,0.012865110833333334,0.012980365
inhib,8,0.0,165,0.012721734166666667,0.012914848333333333
inhib,8,0.0432773,0,0.012980562083333334,0.012589200416666666
inhib,8,0.0432773,15,0.01149034625,0.01172862
inhib,8,0.0432773,30,0.01207632375,0.012116467083333334
inhib,8,0.0432773,45,0.011032640000000002,0.011340236250000002
inhib,8,0.0432773,60,0.010701694999999999,0.01080809875
inhib,8,0.0432773,75,0.013292058333333334,0.0133437175
inhib,8,0.0432773,90,0.011942905416666668,0.012305937083333334
inhib,8,0.0432773,105,0.012625607499999998,0.012364164166666665
inhib,8,0.0432773,120,0.010068720416666666,0.010675402083333334
inhib,8,0.0432773,135,0.012305315416666665,0.012306249166666667
inhib,8,0.0432773,150,0.013571375000000002,0.013712998750000002
inhib,8,0.0432773,165,0.009405278750000001,0.009748075
inhib,8,0.103411,0,0.01303783125,0.013382105833333333
inhib,8,0.103411,15,0.012838753750000001,0.013021364166666667
inhib,8,0.103411,30,0.012873587083333334,0.013288096249999999
inhib,8,0.103411,45,0.012298629583333333,0.012485552499999998
inhib,8,0.103411,60,0.012389785833333333,0.012559099583333332
inhib,8,0.103411,75,0.013250324583333334,0.013169185416666666
inhib,8,0.103411,90,0.013240008333333332,0.013469471666666668
inhib,8,0.103411,105,0.014226631250000002,0.014086161666666666
inhib,8,0.103411,120,0.011092855,0.011281765833333334
inhib,8,0.103411,135,0.012123274166666668,0.012440933666666668
inhib,8,0.103411,150,0.0115910225,0.012190836249999998
inhib,8,0.103411,165,0.01322985125,0.013638285833333333
inhib,8,0.186966,0,0.012429342500000001,0.012340192083333333
inhib,8,0.186966,15,0.013744735000000001,0.013657820833333334
inhib,8,0.186966,30,0.01227432875,0.012146642499999999
inhib,8,0.186966,45,0.013795136666666666,0.013675851250000001
inhib,8,0.186966,60,0.013132991666666668,0.013327353333333333
inhib,8,0.186966,75,0.013768097083333333,0.0140732825
inhib,8,0.186966,90,0.015006190833333334,0.015462729166666666
inhib,8,0.186966,105,0.01426083625,0.014048495416666668
inhib,8,0.186966,120,0.015787279166666668,0.015398479166666666
inhib,8,0.186966,135,0.012695306666666668,0.012664852083333332
inhib,8,0.186966,150,0.01353548125,0.013430220416666666
inhib,8,0.186966,165,0.010967159166666665,0.011574194583333334
inhib,8,0.303066,0,0.014440127499999999,0.01444344375
inhib,8,0.303066,15,0.009876052083333333,0.010329225833333334
inhib,8,0.303066,30,0.013614015,0.013236648333333332
inhib,8,0.303066,45,0.01487915625,0.014599003333333332
inhib,8,0.303066,60,0.016931484166666667,0.016802804166666668
inhib,8,0.303066,75,0.018396451666666667,0.01796442
inhib,8,0.303066,90,0.01521881125,0.015539924583333335
inhib,8,0.303066,105,0.013789180833333333,0.014020056250000001
inhib,8,0.303066,120,0.014279234583333333,0.014163767083333334
inhib,8,0.303066,135,0.013343189583333333,0.013124692083333334
inhib,8,0.303066,150,0.012949267083333334,0.0131788375
inhib,8,0.303066,165,0.013676599166666666,0.01361867375
inhib,8,0.464386,0,0.012199472916666667,0.012028550416666667
inhib,8,0.464386,15,0.016355471666666666,0.016230743750000002
inhib,8,0.464386,30,0.01658898791666667,0.016638621666666666
inhib,8,0.464386,45,0.014377940833333333,0.014625490833333333
inhib,8,0.464386,60,0.016457707499999998,0.016252695416666667
inhib,8,0.464386,75,0.01899443625,0.018667430833333335
inhib,8,0.464386,90,0.01667841375,0.0164336775
inhib,8,0.464386,105,0.018916088333333334,0.01870509625
inhib,8,0.464386,120,0.014807306249999999,0.014834604583333334
inhib,8,0.464386,135,0.012551836250000002,0.012607084291666668
inhib,8,0.464386,150,0.013431736666666666,0.013398514166666667
inhib,8,0.464386,165,0.013025600833333333,0.013295333749999999
inhib,8,0.68854,0,0.013420073749999999,0.013672091666666665
inhib,8,0.68854,15,0.015300720833333335,0.015220405416666666
inhib,8,0.68854,30,0.0166549975,0.016614306666666665
inhib,8,0.68854,45,0.01570382125,0.015779736666666665
inhib,8,0.68854,60,0.018213920416666668,0.018301027916666667
inhib,8,0.68854,75,0.019022744583333334,0.018548721666666667
inhib,8,0.68854,90,0.022730686250000003,0.02232412125
inhib,8,0.68854,105,0.017850175833333332,0.017052081666666666
inhib,8,0.68854,120,0.0153303375,0.014967689166666666
inhib,8,0.68854,135,0.015964136666666667,0.015721992083333334
inhib,8,0.68854,150,0.014138477916666668,0.014095172083333335
inhib,8,0.68854,165,0.0150893425,0.014868548333333334
inhib,8,1.0,0,0.015466902083333333,0.015182261666666667
inhib,8,1.0,15,0.016903864583333334,0.016662172916666666
inhib,8,1.0,30,0.015638241666666667,0.015090520416666668
inhib,8,1.0,45,0.01700601666666667,0.016851715416666666
inhib,8,1.0,60,0.018276479583333335,0.018475250833333335
inhib,8,1.0,75,0.020729399583333332,0.02017816125
inhib,8,1.0,90,0.021059525,0.020449896666666665
inhib,8,1.0,105,0.019818395416666666,0.019832112500000002
inhib,8,1.0,120,0.017693237916666667,0.017015504166666667
inhib,8,1.0,135,0.014296457916666666,0.014297621250000002
inhib,8,1.0,150,0.016249667916666665,0.016190628333333335
inhib,8,1.0,165,0.014096165416666667,0.013974938333333332
inhib,10,0.0,0,0.0016819337499999999,0.00180921175
inhib,10,0.0,15,0.0017184679166666666,0.0017831522916666668
inhib,10,0.0,30,0.0016999609166666665,0.0016362899583333335
inhib,10,0.0,45,0.0017331705833333333,0.0017807460833333332
inhib,10,0.0,60,0.0012376867916666667,0.001285152625
inhib,10,0.0,75,0.001651524625,0.0017793869166666668
inhib,10,0.0,90,0.0014340873333333335,0.00155044325
inhib,10,0.0,105,0.0013421947916666668,0.0014192212083333332
inhib,10,0.0,120,0.0011656610416666666,0.00115075975
inhib,10,0.0,135,0.0019567948333333333,0.0018722667083333332
inhib,10,0.0,150,0.0013481580416666668,0.0014087808333333332
inhib,10,0.0,165,0.0017158117916666667,0.0016559052083333333
inhib,10,0.0432773,0,0.00165666975,0.0017449827500000002
inhib,10,0.0432773,15,0.001895443125,0.001993230375
inhib,10,0.0432773,30,0.0012109412916666666,0.0012051636249999999
inhib,10,0.0432773,45,0.0012248362083333334,0.0012939136250000002
inhib,10,0.0432773,60,0.0015215345000000001,0.00149423775
inhib,10,0.0432773,75,0.0026643462916666667,0.0024899414583333334
inhib,10,0.0432773,90,0.0013986666666666668,0.0013550717916666667
inhib,10,0.0432773,105,0.001289316875,0.0012407643333333335
inhib,10,0.0432773,120,0.0010298744166666667,0.0010171707916666667
inhib,10,0.0432773,135,0.0013108925416666667,0.0012657228333333333
inhib,10,0.0432773,150,0.0015123112083333331,0.0014699118750000002
inhib,10,0.0432773,165,0.0016142131666666666,0.0015194556666666666
inhib,10,0.103411,0,0.001791270875,0.0017752497916666667
inhib,10,0.103411,15,0.0016292003333333333,0.0015797297916666667
inhib,10,0.103411,30,0.0015159048333333333,0.0015433092916666668
inhib,10,0.103411,45,0.00178470375,0.0017688551249999999
inhib,10,0.103411,60,0.0011322464583333333,0.00123543525
inhib,10,0.103411,75,0.00203468475,0.0019366299166666667
inhib,10,0.103411,90,0.001320609875,0.0014121325416666666
inhib,10,0.103411,105,0.0022686105416666667,0.002223446541666667
inhib,10,0.103411,120,0.00126317375,0.00130142725
inhib,10,0.103411,135,0.0015500577500000001,0.0015894452083333333
inhib,10,0.103411,150,0.0011204860833333333,0.0011021803333333333
inhib,10,0.103411,165,0.0017131656249999999,0.0017602555833333333
inhib,10,0.186966,0,0.0018793811666666666,0.0016958625833333333
inhib,10,0.186966,15,0.0014846887916666668,0.0015073876666666668
inhib,10,0.186966,30,0.0019464149583333333,0.0019122705833333334
inhib,10,0.186966,45,0.0015447123333333333,0.0014691472916666668
inhib,10,0.186966,60,0.00273402775,0.0025496980416666666
inhib,10,0.186966,75,0.002053688125,0.001978875833333333
inhib,10,0.186966,90,0.0011553743749999998,0.0011989519166666666
inhib,10,0.186966,105,0.0016481305416666666,0.00171976475
inhib,10,0.186966,120,0.0015163246666666666,0.001619548625
inhib,10,0.186966,135,0.0015458298749999998,0.0016414545
inhib,10,0.186966,150,0.0018890154583333333,0.00186162575
inhib,10,0.186966,165,0.00171469525,0.00169680125
inhib,10,0.303066,0,0.0019589462083333333,0.0018612570416666667
inhib,10,0.303066,15,0.0018272402916666667,0.001782506875
inhib,10,0.303066,30,0.00210550775,0.0021967980833333335
inhib,10,0.303066,45,0.0017802800416666668,0.0016640375416666668
inhib,10,0.303066,60,0.001910553333333333,0.00194403175
inhib,10,0.303066,75,0.0013831334999999999,0.0013784938333333333
inhib,10,0.303066,90,0.0011490354166666667,0.001209770625
inhib,10,0.303066,105,0.0016632185833333334,0.0016982013333333333
inhib,10,0.303066,120,0.00169126275,0.0017881504583333334
inhib,10,0.303066,135,0.0015244428750000002,0.0016440753749999999
inhib,10,0.303066,150,0.002035941125,0.0020702943333333335
inhib,10,0.303066,165,0.0023476905,0.002228893125
inhib,10,0.464386,0,0.0015526937083333331,0.0015517990000000002
inhib,10,0.464386,15,0.00239354625,0.0023907106666666666
inhib,10,0.464386,30,0.0018050040416666667,0.0019190909166666669
inhib,10,0.464386,45,0.0025322217083333333,0.0024167498333333335
inhib,10,0.464386,60,0.0019085991666666668,0.001965957625
inhib,10,0.464386,75,0.0018033890416666665,0.00170850525
inhib,10,0.464386,90,0.002058856625,0.0019643720833333335
inhib,10,0.464386,105,0.002022509,0.0020931000416666667
inhib,10,0.464386,120,0.0017344279999999999,0.001852831125
inhib,10,0.464386,135,0.0014645842916666668,0.0016164662083333334
inhib,10,0.464386,150,0.0022199905416666666,0.0021924395833333335
inhib,10,0.464386,165,0.0016862018333333331,0.001688041125
inhib,10,0.68854,0,0.0017168449583333332,0.0017992155833333335
inhib,10,0.68854,15,0.0021726548333333333,0.0022854044166666664
inhib,10,0.68854,30,0.002255821291666667,0.002317209708333333
inhib,10,0.68854,45,0.0013229102916666666,0.00134132225
inhib,10,0.68854,60,0.0023128504583333335,0.0021684894583333335
inhib,10,0.68854,75,0.0022383214166666666,0.0022101767916666666
inhib,10,0.68854,90,0.0017844903750000001,0.0017651978333333334
inhib,10,0.68854,105,0.00154261975,0.0015977127083333334
inhib,10,0.68854,120,0.002147406666666667,0.002018854583333333
inhib,10,0.68854,135,0.0024388282083333333,0.0023476169583333335
inhib,10,0.68854,150,0.0021247604583333334,0.0021245797916666664
inhib,10,0.68854,165,0.002841502875,0.0027727981666666665
inhib,10,1.0,0,0.00209395775,0.0021104319583333335
inhib,10,1.0,15,0.0022500388333333335,0.002248539958333333
inhib,10,1.0,30,0.0025863286666666665,0.002641348
inhib,10,1.0,45,0.00260511575,0.0024142197083333334
inhib,10,1.0,60,0.00268731,0.0025520643333333333
inhib,10,1.0,75,0.0018437002083333334,0.0018483141666666668
inhib,10,1.0,90,0.00189268975,0.0020085622083333334
inhib,10,1.0,105,0.00213509275,0.0021678000833333334
inhib,10,1.0,120,0.0016816499583333332,0.00172514125
inhib,10,1.0,135,0.00198455475,0.0018854253333333334
inhib,10,1.0,150,0.002163627875,0.002208731625
inhib,10,1.0,165,0.002755805875,0.0027445930833333333
inhib,19,0.0,0,4.05855e-05,5.605472916666667e-05
inhib,19,0.0,15,7.317875000000001e-05,0.00013390979166666666
inhib,19,0.0,30,0.0001272915,0.00015799162499999998
inhib,19,0.0,45,0.00010906675,0.00011172254166666666
inhib,19,0.0,60,0.00010877502083333334,8.69119375e-05
inhib,19,0.0,75,0.00012592460416666667,0.00014041545833333333
inhib,19,0.0,90,4.003145833333333e-05,4.3322375e-05
inhib,19,0.0,105,9.38915625e-05,0.00012640335416666667
inhib,19,0.0,120,3.227054166666667e-05,4.8533624999999994e-05
inhib,19,0.0,135,5.633108333333333e-05,7.063547916666666e-05
inhib,19,0.0,150,0.00011301022916666667,0.00010735545833333333
inhib,19,0.0,165,0.00015229545833333333,0.00021635262499999997
inhib,19,0.0432773,0,0.00013471602083333332,0.000150781625
inhib,19,0.0432773,15,0.00023909085416666664,0.00023469404166666667
inhib,19,0.0432773,30,0.00015849745833333335,0.00021728456250000002
inhib,19,0.0432773,45,0.00015569979166666666,0.000147084625
inhib,19,0.0432773,60,9.54228125e-05,0.000137747
inhib,19,0.0432773,75,6.988364583333333e-05,7.155064583333334e-05
inhib,19,0.0432773,90,4.09785e-05,6.20768125e-05
inhib,19,0.0432773,105,5.254420833333333e-05,7.056595833333333e-05
inhib,19,0.0432773,120,4.35066875e-05,8.624260416666667e-05
inhib,19,0.0432773,135,8.875847916666666e-05,0.0001215559375
inhib,19,0.0432773,150,0.0001930302291666667,0.00019672808333333333
inhib,19,0.0432773,165,0.00010248891666666666,8.222785416666668e-05
inhib,19,0.103411,0,0.00012117333333333333,0.000125973125
