u,unit_type,grat_orientation,grat_contrast,grat_spat_freq,grat_phase,response,smoothed_response
2,excit,30,0.186966,0.138612,90,0.0,0.0
2,excit,30,0.186966,0.138612,180,0.00399467,0.00319574
2,excit,30,0.186966,0.138612,270,0.0,0.0
2,excit,30,0.186966,0.332966,0,0.00141044,0.00112835
2,excit,30,0.186966,0.332966,90,0.0,0.0
2,excit,30,0.186966,0.332966,180,0.0,0.0
2,excit,30,0.186966,0.332966,270,0.000799361,0.000799361
2,excit,30,0.186966,0.799834,0,0.0017138,0.00102828
2,excit,30,0.186966,0.799834,90,0.00133156,0.000798935
2,excit,30,0.186966,0.799834,180,0.0,0.0
2,excit,30,0.186966,0.799834,270,0.0,0.000141044
2,excit,30,0.303066,0.01,0,0.00239808,0.00239808
2,excit,30,0.303066,0.01,90,0.0,0.0
2,excit,30,0.303066,0.01,180,0.0,0.000282087
2,excit,30,0.303066,0.01,270,0.000749625,0.000749625
2,excit,30,0.303066,0.0240215,0,0.001998,0.001998
2,excit,30,0.303066,0.0240215,90,0.00266312,0.0023968
2,excit,30,0.303066,0.0240215,180,0.0,0.0
2,excit,30,0.303066,0.0240215,270,0.00218102,0.00218102
2,excit,30,0.303066,0.0577032,0,0.002997,0.0027972
2,excit,30,0.303066,0.0577032,90,0.0,0.0
2,excit,30,0.303066,0.0577032,180,0.000999001,0.000599401
2,excit,30,0.303066,0.0577032,270,0.00184502,0.00221402
2,excit,30,0.303066,0.138612,0,0.0,0.0
2,excit,30,0.303066,0.138612,90,0.00171233,0.00136986
2,excit,30,0.303066,0.138612,180,0.0,0.0
2,excit,30,0.303066,0.138612,270,0.003996,0.003996
2,excit,30,0.303066,0.332966,0,0.0,0.0
2,excit,30,0.303066,0.332966,90,0.00119904,0.00119904
2,excit,30,0.303066,0.332966,180,0.0011422,0.000799543
2,excit,30,0.303066,0.332966,270,0.0029985,0.00224888
2,excit,30,0.303066,0.799834,0,0.0,0.000685518
2,excit,30,0.303066,0.799834,90,0.0,0.0
2,excit,30,0.303066,0.799834,180,0.0,0.0
2,excit,30,0.303066,0.799834,270,0.0,0.0
2,excit,30,0.464386,0.01,0,0.00149925,0.00089955
2,excit,30,0.464386,0.01,90,0.00149813,0.00149813
2,excit,30,0.464386,0.01,180,0.0,0.0
2,excit,30,0.464386,0.01,270,0.00119904,0.00119904
2,excit,30,0.464386,0.0240215,0,0.000749064,0.000898876
2,excit,30,0.464386,0.0240215,90,0.000666223,0.000666223
2,excit,30,0.464386,0.0240215,180,0.0,0.0
2,excit,30,0.464386,0.0240215,270,0.0,0.0
2,excit,30,0.464386,0.0577032,0,0.00133156,0.00292943
2,excit,30,0.464386,0.0577032,90,0.0,0.0
2,excit,30,0.464386,0.0577032,180,0.00239808,0.00215827
2,excit,30,0.464386,0.0577032,270,0.000999001,0.000599401
2,excit,30,0.464386,0.138612,0,0.00184502,0.00184502
2,excit,30,0.464386,0.138612,90,0.001998,0.0015984
2,excit,30,0.464386,0.138612,180,0.00133156,0.00186418
2,excit,30,0.464386,0.138612,270,0.00159872,0.00159872
2,excit,30,0.464386,0.332966,0,0.000999001,0.000799201
2,excit,30,0.464386,0.332966,90,0.0,0.0
2,excit,30,0.464386,0.332966,180,0.0,0.0001998
2,excit,30,0.464386,0.332966,270,0.00119904,0.00119904
2,excit,30,0.464386,0.799834,0,0.0,0.000266667
2,excit,30,0.464386,0.799834,90,0.0,0.0
2,excit,30,0.464386,0.799834,180,0.00133333,0.00186667
2,excit,30,0.464386,0.799834,270,0.0,0.0
2,excit,30,0.68854,0.01,0,0.0,0.0
2,excit,30,0.68854,0.01,90,0.000999001,0.000799201
2,excit,30,0.68854,0.01,180,0.0,0.0003996
2,excit,30,0.68854,0.01,270,0.0,0.000159872
2,excit,30,0.68854,0.0240215,0,0.000749625,0.0005997
2,excit,30,0.68854,0.0240215,90,0.0,0.0
2,excit,30,0.68854,0.0240215,180,0.0,0.0
2,excit,30,0.68854,0.0240215,270,0.00276753,0.00295203
2,excit,30,0.68854,0.0577032,0,0.000856164,0.000513699
2,excit,30,0.68854,0.0577032,90,0.0016,0.0016
2,excit,30,0.68854,0.0577032,180,0.00109051,0.00174482
2,excit,30,0.68854,0.0577032,270,0.000922509,0.000738007
2,excit,30,0.68854,0.138612,0,0.0029985,0.00254873
2,excit,30,0.68854,0.138612,90,0.0,0.0
2,excit,30,0.68854,0.138612,180,0.00109051,0.00109051
2,excit,30,0.68854,0.138612,270,0.0,0.0
2,excit,30,0.68854,0.332966,0,0.0,0.0
2,excit,30,0.68854,0.332966,90,0.0,0.000266667
2,excit,30,0.68854,0.332966,180,0.0,0.000218103
2,excit,30,0.68854,0.332966,270,0.001998,0.001998
2,excit,30,0.68854,0.799834,0,0.0,0.0
2,excit,30,0.68854,0.799834,90,0.00133156,0.00133156
2,excit,30,0.68854,0.799834,180,0.0,0.0
2,excit,30,0.68854,0.799834,270,0.0,0.0
2,excit,30,1.0,0.01,0,0.0,0.0003996
2,excit,30,1.0,0.01,90,0.0,0.0
2,excit,30,1.0,0.01,180,0.0,0.0
2,excit,30,1.0,0.01,270,0.0,0.000159872
2,excit,30,1.0,0.0240215,0,0.0,0.0010274
2,excit,30,1.0,0.0240215,90,0.0,0.0
2,excit,30,1.0,0.0240215,180,0.0,0.0
2,excit,30,1.0,0.0240215,270,0.002997,0.0031968
2,excit,30,1.0,0.0577032,0,0.00149925,0.00149925
2,excit,30,1.0,0.0577032,90,0.00119904,0.00119904
2,excit,30,1.0,0.0577032,180,0.00171233,0.00136986
2,excit,30,1.0,0.0577032,270,0.00239808,0.00207834
2,excit,30,1.0,0.138612,0,0.00239808,0.00239808
2,excit,30,1.0,0.138612,90,0.0,0.0
2,excit,30,1.0,0.138612,180,0.00282087,0.00282087
2,excit,30,1.0,0.138612,270,0.00171233,0.00239726
2,excit,30,1.0,0.332966,0,0.00109051,0.00087241
2,excit,30,1.0,0.332966,90,0.00171233,0.00171233
2,excit,30,1.0,0.332966,180,0.00133156,0.00159787
2,excit,30,1.0,0.332966,270,0.000922509,0.000553506
2,excit,30,1.0,0.799834,0,0.001998,0.001998
2,excit,30,1.0,0.799834,90,0.00109051,0.00152672
2,excit,30,1.0,0.799834,180,0.0,0.0
2,excit,30,1.0,0.799834,270,0.000922509,0.000553506
2,excit,45,0.0,0.01,0,0.00126263,0.00126263
2,excit,45,0.0,0.01,90,0.001998,0.0015984
2,excit,45,0.0,0.01,180,0.00126183,0.00126183
2,excit,45,0.0,0.01,270,0.0,0.0
2,excit,45,0.0,0.0240215,0,0.00126183,0.0015142
2,excit,45,0.0,0.0240215,90,0.00184502,0.00110701
2,excit,45,0.0,0.0240215,180,0.0,0.0
2,excit,45,0.0,0.0240215,270,0.000856164,0.000856164
2,excit,45,0.0,0.0577032,0,0.00133333,0.00133333
2,excit,45,0.0,0.0577032,90,0.00149925,0.0011994
2,excit,45,0.0,0.0577032,180,0.0,0.0
2,excit,45,0.0,0.0577032,270,0.0,0.0
2,excit,45,0.0,0.138612,0,0.001998,0.0011988
2,excit,45,0.0,0.138612,90,0.0,0.0
2,excit,45,0.0,0.138612,180,0.0,0.0
2,excit,45,0.0,0.138612,270,0.000999001,0.000999001
2,excit,45,0.0,0.332966,0,0.00171233,0.00171233
2,excit,45,0.0,0.332966,90,0.0,0.0
2,excit,45,0.0,0.332966,180,0.000749625,0.000449775
2,excit,45,0.0,0.332966,270,0.0,0.0
2,excit,45,0.0,0.799834,0,0.000749625,0.00104948
2,excit,45,0.0,0.799834,90,0.000999001,0.000999001
2,excit,45,0.0,0.799834,180,0.0,0.0
2,excit,45,0.0,0.799834,270,0.00149925,0.00149925
2,excit,45,0.0432773,0.01,0,0.00159872,0.00159872
2,excit,45,0.0432773,0.01,90,0.0,0.0
2,excit,45,0.0432773,0.01,180,0.0,0.0
2,excit,45,0.0432773,0.01,270,0.000799361,0.0011191
2,excit,45,0.0432773,0.0240215,0,0.00171233,0.00171233
2,excit,45,0.0432773,0.0240215,90,0.00109051,0.00087241
2,excit,45,0.0432773,0.0240215,180,0.00119904,0.000719424
2,excit,45,0.0432773,0.0240215,270,0.00327154,0.00283533
2,excit,45,0.0432773,0.0577032,0,0.006,0.0052
2,excit,45,0.0432773,0.0577032,90,0.0029985,0.0017991
2,excit,45,0.0432773,0.0577032,180,0.0,0.0
2,excit,45,0.0432773,0.0577032,270,0.0,0.0
2,excit,45,0.0432773,0.138612,0,0.000922509,0.000738007
2,excit,45,0.0432773,0.138612,90,0.0,0.0003996
2,excit,45,0.0432773,0.138612,180,0.0,0.0
2,excit,45,0.0432773,0.138612,270,0.0,0.000239808
2,excit,45,0.0432773,0.332966,0,0.00171233,0.00205479
2,excit,45,0.0432773,0.332966,90,0.0,0.000369004
2,excit,45,0.0432773,0.332966,180,0.000666223,0.000666223
2,excit,45,0.0432773,0.332966,270,0.0,0.0
2,excit,45,0.0432773,0.799834,0,0.0,0.0
2,excit,45,0.0432773,0.799834,90,0.0,0.0
2,excit,45,0.0432773,0.799834,180,0.0,0.0
2,excit,45,0.0432773,0.799834,270,0.0,0.0
2,excit,45,0.103411,0.01,0,0.0,0.0
2,excit,45,0.103411,0.01,90,0.0,0.0
2,excit,45,0.103411,0.01,180,0.00399467,0.00399467
2,excit,45,0.103411,0.01,270,0.0,0.0
2,excit,45,0.103411,0.0240215,0,0.0,0.0
2,excit,45,0.103411,0.0240215,90,0.00479616,0.00407674
2,excit,45,0.103411,0.0240215,180,0.0,0.0
2,excit,45,0.103411,0.0240215,270,0.0,0.0
2,excit,45,0.103411,0.0577032,0,0.00149925,0.00149925
2,excit,45,0.103411,0.0577032,90,0.0,0.0
2,excit,45,0.103411,0.0577032,180,0.001998,0.0023976
2,excit,45,0.103411,0.0577032,270,0.0,0.0
2,excit,45,0.103411,0.138612,0,0.000631313,0.000505051
2,excit,45,0.103411,0.138612,90,0.0,0.0
2,excit,45,0.103411,0.138612,180,0.00119904,0.000959233
2,excit,45,0.103411,0.138612,270,0.00532623,0.00479361
2,excit,45,0.103411,0.332966,0,0.0,0.00029985
2,excit,45,0.103411,0.332966,90,0.00133156,0.00106525
2,excit,45,0.103411,0.332966,180,0.00109051,0.00087241
2,excit,45,0.103411,0.332966,270,0.0,0.0
2,excit,45,0.103411,0.799834,0,0.000922509,0.000738007
2,excit,45,0.103411,0.799834,90,0.0,0.000218103
2,excit,45,0.103411,0.799834,180,0.00109051,0.00087241
2,excit,45,0.103411,0.799834,270,0.000705219,0.000705219
2,excit,45,0.186966,0.01,0,0.000799361,0.000479616
2,excit,45,0.186966,0.01,90,0.00159872,0.00159872
2,excit,45,0.186966,0.01,180,0.0,0.0
2,excit,45,0.186966,0.01,270,0.0,0.0
2,excit,45,0.186966,0.0240215,0,0.00104275,0.000834202
2,excit,45,0.186966,0.0240215,90,0.0,0.0
2,excit,45,0.186966,0.0240215,180,0.0,0.0
2,excit,45,0.186966,0.0240215,270,0.000799361,0.0011191
2,excit,45,0.186966,0.0577032,0,0.00199601,0.00199601
2,excit,45,0.186966,0.0577032,90,0.0,0.0
2,excit,45,0.186966,0.0577032,180,0.00266489,0.00213191
2,excit,45,0.186966,0.0577032,270,0.0,0.0
2,excit,45,0.186966,0.138612,0,0.001,0.0012
2,excit,45,0.186966,0.138612,90,0.000799361,0.000799361
2,excit,45,0.186966,0.138612,180,0.0,0.0
2,excit,45,0.186966,0.138612,270,0.0,0.0
2,excit,45,0.186966,0.332966,0,0.0,0.0
2,excit,45,0.186966,0.332966,90,0.00149925,0.00149925
2,excit,45,0.186966,0.332966,180,0.00149925,0.00149925
2,excit,45,0.186966,0.332966,270,0.00119904,0.000959233
2,excit,45,0.186966,0.799834,0,0.0,0.000266667
2,excit,45,0.186966,0.799834,90,0.0,0.000282087
2,excit,45,0.186966,0.799834,180,0.0,0.000342759
2,excit,45,0.186966,0.799834,270,0.00108932,0.00108932
2,excit,45,0.303066,0.01,0,0.00119904,0.000959233
2,excit,45,0.303066,0.01,90,0.0,0.0
2,excit,45,0.303066,0.01,180,0.0,0.0
2,excit,45,0.303066,0.01,270,0.00119904,0.00119904
2,excit,45,0.303066,0.0240215,0,0.0,0.0
2,excit,45,0.303066,0.0240215,90,0.0,0.0
2,excit,45,0.303066,0.0240215,180,0.000922509,0.000922509
2,excit,45,0.303066,0.0240215,270,0.000799361,0.000959233
2,excit,45,0.303066,0.0577032,0,0.00109051,0.00109051
2,excit,45,0.303066,0.0577032,90,0.00149925,0.0017991
2,excit,45,0.303066,0.0577032,180,0.000856164,0.000513699
2,excit,45,0.303066,0.0577032,270,0.00171233,0.00136986
2,excit,45,0.303066,0.138612,0,0.0,0.0
2,excit,45,0.303066,0.138612,90,0.00119904,0.00191847
2,excit,45,0.303066,0.138612,180,0.0,0.000184502
2,excit,45,0.303066,0.138612,270,0.000544959,0.000326975
2,excit,45,0.303066,0.332966,0,0.00184502,0.00202952
2,excit,45,0.303066,0.332966,90,0.00239808,0.00215827
2,excit,45,0.303066,0.332966,180,0.000922509,0.00166052
2,excit,45,0.303066,0.332966,270,0.0,0.0
2,excit,45,0.303066,0.799834,0,0.0,0.0001998
2,excit,45,0.303066,0.799834,90,0.0,0.0
2,excit,45,0.303066,0.799834,180,0.0,0.0
2,excit,45,0.303066,0.799834,270,0.0,0.0
2,excit,45,0.464386,0.01,0,0.00108932,0.00087146
2,excit,45,0.464386,0.01,90,0.000922509,0.00110701
2,excit,45,0.464386,0.01,180,0.00184502,0.00184502
2,excit,45,0.464386,0.01,270,0.0,0.0
2,excit,45,0.464386,0.0240215,0,0.003996,0.0043956
2,excit,45,0.464386,0.0240215,90,0.00499501,0.0045954
2,excit,45,0.464386,0.0240215,180,0.0,0.0
2,excit,45,0.464386,0.0240215,270,0.0,0.0
2,excit,45,0.464386,0.0577032,0,0.00119904,0.000719424
2,excit,45,0.464386,0.0577032,90,0.00218102,0.00218102
2,excit,45,0.464386,0.0577032,180,0.00119904,0.000719424
2,excit,45,0.464386,0.0577032,270,0.0,0.0008
2,excit,45,0.464386,0.138612,0,0.00239808,0.00239808
2,excit,45,0.464386,0.138612,90,0.0,0.0
2,excit,45,0.464386,0.138612,180,0.0,0.0
2,excit,45,0.464386,0.138612,270,0.0,0.000369004
2,excit,45,0.464386,0.332966,0,0.000799361,0.000639488
2,excit,45,0.464386,0.332966,90,0.0,0.0
2,excit,45,0.464386,0.332966,180,0.0,0.0
2,excit,45,0.464386,0.332966,270,0.0,0.0
2,excit,45,0.464386,0.799834,0,0.00342466,0.00308219
2,excit,45,0.464386,0.799834,90,0.0,0.0
2,excit,45,0.464386,0.799834,180,0.00171527,0.00137221
2,excit,45,0.464386,0.799834,270,0.000922509,0.00129151
2,excit,45,0.68854,0.01,0,0.00133245,0.00133245
2,excit,45,0.68854,0.01,90,0.000922509,0.000922509
2,excit,45,0.68854,0.01,180,0.0,0.0
2,excit,45,0.68854,0.01,270,0.0,0.0
2,excit,45,0.68854,0.0240215,0,0.000856898,0.000685518
2,excit,45,0.68854,0.0240215,90,0.00149925,0.00149925
2,excit,45,0.68854,0.0240215,180,0.0,0.0
2,excit,45,0.68854,0.0240215,270,0.00218102,0.00196292
2,excit,45,0.68854,0.0577032,0,0.0,0.000149925
2,excit,45,0.68854,0.0577032,90,0.00399734,0.0035976
2,excit,45,0.68854,0.0577032,180,0.00266489,0.00213191
2,excit,45,0.68854,0.0577032,270,0.00119904,0.000719424
2,excit,45,0.68854,0.138612,0,0.000922509,0.000738007
2,excit,45,0.68854,0.138612,90,0.0,0.000159872
2,excit,45,0.68854,0.138612,180,0.0,0.0
2,excit,45,0.68854,0.138612,270,0.00256849,0.00171233
2,excit,45,0.68854,0.332966,0,0.0,0.000959233
2,excit,45,0.68854,0.332966,90,0.0,0.0
2,excit,45,0.68854,0.332966,180,0.0,0.0
2,excit,45,0.68854,0.332966,270,0.0,0.0
2,excit,45,0.68854,0.799834,0,0.0,0.0
2,excit,45,0.68854,0.799834,90,0.0,0.0
2,excit,45,0.68854,0.799834,180,0.0,0.0
2,excit,45,0.68854,0.799834,270,0.0,0.0
2,excit,45,1.0,0.01,0,0.00109051,0.000654308
2,excit,45,1.0,0.01,90,0.0,0.0
2,excit,45,1.0,0.01,180,0.0,0.0
2,excit,45,1.0,0.01,270,0.0,0.0
2,excit,45,1.0,0.0240215,0,0.0,0.0
2,excit,45,1.0,0.0240215,90,0.0,0.0
2,excit,45,1.0,0.0240215,180,0.00423131,0.00437236
2,excit,45,1.0,0.0240215,270,0.0,0.0
2,excit,45,1.0,0.0577032,0,0.00109051,0.00109051
2,excit,45,1.0,0.0577032,90,0.00276753,0.00332103
2,excit,45,1.0,0.0577032,180,0.000749625,0.0005997
2,excit,45,1.0,0.0577032,270,0.00143954,0.00115163
2,excit,45,1.0,0.138612,0,0.0,0.0
2,excit,45,1.0,0.138612,90,0.00199867,0.00159893
2,excit,45,1.0,0.138612,180,0.00342466,0.00342466
2,excit,45,1.0,0.138612,270,0.00224888,0.00194903
2,excit,45,1.0,0.332966,0,0.000999001,0.000999001
2,excit,45,1.0,0.332966,90,0.00260688,0.00281543
2,excit,45,1.0,0.332966,180,0.0,0.000342759
2,excit,45,1.0,0.332966,270,0.00109051,0.00087241
2,excit,45,1.0,0.799834,0,0.0,0.0
2,excit,45,1.0,0.799834,90,0.00109051,0.00087241
2,excit,45,1.0,0.799834,180,0.001,0.001
2,excit,45,1.0,0.799834,270,0.000799361,0.000799361
2,excit,60,0.0,0.01,0,0.0,0.0005997
2,excit,60,0.0,0.01,90,0.00119904,0.00119904
2,excit,60,0.0,0.01,180,0.0,0.0
2,excit,60,0.0,0.01,270,0.0,0.0
2,excit,60,0.0,0.0240215,0,0.0,0.0
2,excit,60,0.0,0.0240215,90,0.0,0.0
2,excit,60,0.0,0.0240215,180,0.0,0.0002
2,excit,60,0.0,0.0240215,270,0.00239808,0.00239808
2,excit,60,0.0,0.0577032,0,0.0,0.0
2,excit,60,0.0,0.0577032,90,0.00218102,0.00218102
2,excit,60,0.0,0.0577032,180,0.00119904,0.00119904
2,excit,60,0.0,0.0577032,270,0.0,0.0004
2,excit,60,0.0,0.138612,0,0.0,0.000436205
2,excit,60,0.0,0.138612,90,0.0,0.000218103
2,excit,60,0.0,0.138612,180,0.00436205,0.00348964
2,excit,60,0.0,0.138612,270,0.003996,0.0031968
2,excit,60,0.0,0.332966,0,0.000999001,0.000999001
2,excit,60,0.0,0.332966,90,0.0,0.000533333
2,excit,60,0.0,0.332966,180,0.000922509,0.000553506
2,excit,60,0.0,0.332966,270,0.0,0.0
2,excit,60,0.0,0.799834,0,0.0,0.0
2,excit,60,0.0,0.799834,90,0.00159872,0.00207834
2,excit,60,0.0,0.799834,180,0.0,0.0
2,excit,60,0.0,0.799834,270,0.001998,0.001998
2,excit,60,0.0432773,0.01,0,0.0,0.000218103
2,excit,60,0.0432773,0.01,90,0.0,0.0
2,excit,60,0.0432773,0.01,180,0.0,0.0
2,excit,60,0.0432773,0.01,270,0.00184502,0.00166052
2,excit,60,0.0432773,0.0240215,0,0.00171233,0.00136986
2,excit,60,0.0432773,0.0240215,90,0.0,0.000149925
2,excit,60,0.0432773,0.0240215,180,0.0,0.0
2,excit,60,0.0432773,0.0240215,270,0.00108932,0.00108932
2,excit,60,0.0432773,0.0577032,0,0.0,0.0
2,excit,60,0.0432773,0.0577032,90,0.00159872,0.00159872
2,excit,60,0.0432773,0.0577032,180,0.0,0.0
2,excit,60,0.0432773,0.0577032,270,0.0029985,0.00269865
2,excit,60,0.0432773,0.138612,0,0.00149925,0.0023988
2,excit,60,0.0432773,0.138612,90,0.0,0.0
2,excit,60,0.0432773,0.138612,180,0.0029985,0.0035982
2,excit,60,0.0432773,0.138612,270,0.0,0.0
2,excit,60,0.0432773,0.332966,0,0.00133245,0.00106596
2,excit,60,0.0432773,0.332966,90,0.0,0.0001998
2,excit,60,0.0432773,0.332966,180,0.000856164,0.000856164
2,excit,60,0.0432773,0.332966,270,0.0,0.000369004
2,excit,60,0.0432773,0.799834,0,0.0011422,0.00125642
2,excit,60,0.0432773,0.799834,90,0.0,0.0
2,excit,60,0.0432773,0.799834,180,0.000799361,0.000799361
2,excit,60,0.0432773,0.799834,270,0.0,0.0
2,excit,60,0.103411,0.01,0,0.0,0.0
2,excit,60,0.103411,0.01,90,0.004,0.0036
2,excit,60,0.103411,0.01,180,0.00108932,0.00108932
2,excit,60,0.103411,0.01,270,0.0,0.0
2,excit,60,0.103411,0.0240215,0,0.0,0.0
2,excit,60,0.103411,0.0240215,90,0.0,0.0
2,excit,60,0.103411,0.0240215,180,0.00059952,0.00059952
2,excit,60,0.103411,0.0240215,270,0.0,0.0
2,excit,60,0.103411,0.0577032,0,0.001,0.001
2,excit,60,0.103411,0.0577032,90,0.001998,0.0013986
2,excit,60,0.103411,0.0577032,180,0.0,0.0
2,excit,60,0.103411,0.0577032,270,0.0,0.0
2,excit,60,0.103411,0.138612,0,0.001999,0.00189905
2,excit,60,0.103411,0.138612,90,0.0,0.0
2,excit,60,0.103411,0.138612,180,0.00119904,0.00119904
2,excit,60,0.103411,0.138612,270,0.000856164,0.00119863
2,excit,60,0.103411,0.332966,0,0.000999001,0.000599401
2,excit,60,0.103411,0.332966,90,0.0,0.000149925
2,excit,60,0.103411,0.332966,180,0.0,0.0
2,excit,60,0.103411,0.332966,270,0.0,0.000342466
2,excit,60,0.103411,0.799834,0,0.0,0.0
2,excit,60,0.103411,0.799834,90,0.0,0.0
2,excit,60,0.103411,0.799834,180,0.00149925,0.00209895
2,excit,60,0.103411,0.799834,270,0.00327154,0.00327154
2,excit,60,0.186966,0.01,0,0.0,0.000342466
2,excit,60,0.186966,0.01,90,0.0,0.0
2,excit,60,0.186966,0.01,180,0.000749625,0.000749625
2,excit,60,0.186966,0.01,270,0.00133156,0.00106525
2,excit,60,0.186966,0.0240215,0,0.0,0.00087146
2,excit,60,0.186966,0.0240215,90,0.00119904,0.00167866
2,excit,60,0.186966,0.0240215,180,0.0,0.0
2,excit,60,0.186966,0.0240215,270,0.00369004,0.00332103
2,excit,60,0.186966,0.0577032,0,0.0,0.0
2,excit,60,0.186966,0.0577032,90,0.0,0.000184502
2,excit,60,0.186966,0.0577032,180,0.00159872,0.00159872
2,excit,60,0.186966,0.0577032,270,0.0,0.0
2,excit,60,0.186966,0.138612,0,0.0,0.0
2,excit,60,0.186966,0.138612,90,0.00119904,0.000959233
2,excit,60,0.186966,0.138612,180,0.00266312,0.00266312
2,excit,60,0.186966,0.138612,270,0.00149925,0.00149925
2,excit,60,0.186966,0.332966,0,0.000749625,0.0005997
2,excit,60,0.186966,0.332966,90,0.00059952,0.000359712
2,excit,60,0.186966,0.332966,180,0.001998,0.001998
2,excit,60,0.186966,0.332966,270,0.0,0.0005997
2,excit,60,0.186966,0.799834,0,0.0029985,0.00269865
2,excit,60,0.186966,0.799834,90,0.00276753,0.00239852
2,excit,60,0.186966,0.799834,180,0.00266312,0.00266312
2,excit,60,0.186966,0.799834,270,0.000922509,0.000738007
2,excit,60,0.303066,0.01,0,0.00266667,0.00213333
2,excit,60,0.303066,0.01,90,0.0,0.0
2,excit,60,0.303066,0.01,180,0.0,0.0
2,excit,60,0.303066,0.01,270,0.0,0.000799201
2,excit,60,0.303066,0.0240215,0,0.0,0.0
2,excit,60,0.303066,0.0240215,90,0.00149925,0.00149925
2,excit,60,0.303066,0.0240215,180,0.000631313,0.000631313
2,excit,60,0.303066,0.0240215,270,0.00133333,0.00133333
2,excit,60,0.303066,0.0577032,0,0.0,0.0
2,excit,60,0.303066,0.0577032,90,0.0,0.0
2,excit,60,0.303066,0.0577032,180,0.00369004,0.00350553
2,excit,60,0.303066,0.0577032,270,0.0,0.0
2,excit,60,0.303066,0.138612,0,0.0,0.0
2,excit,60,0.303066,0.138612,90,0.00239808,0.00223821
2,excit,60,0.303066,0.138612,180,0.0,0.0
2,excit,60,0.303066,0.138612,270,0.0029985,0.00269865
2,excit,60,0.303066,0.332966,0,0.000856898,0.00102828
2,excit,60,0.303066,0.332966,90,0.00189394,0.00227273
2,excit,60,0.303066,0.332966,180,0.000749625,0.0005997
2,excit,60,0.303066,0.332966,270,0.00218102,0.00261723
2,excit,60,0.303066,0.799834,0,0.000631313,0.0010101
2,excit,60,0.303066,0.799834,90,0.0,0.0
2,excit,60,0.303066,0.799834,180,0.0,0.0
2,excit,60,0.303066,0.799834,270,0.0,0.0
2,excit,60,0.464386,0.01,0,0.0,0.0
2,excit,60,0.464386,0.01,90,0.0,0.0
2,excit,60,0.464386,0.01,180,0.00171233,0.00239726
2,excit,60,0.464386,0.01,270,0.000571102,0.000799543
2,excit,60,0.464386,0.0240215,0,0.00319744,0.00319744
2,excit,60,0.464386,0.0240215,90,0.000799361,0.0011191
2,excit,60,0.464386,0.0240215,180,0.00399734,0.00373085
2,excit,60,0.464386,0.0240215,270,0.0,0.0
2,excit,60,0.464386,0.0577032,0,0.00171233,0.0010274
2,excit,60,0.464386,0.0577032,90,0.00276753,0.00276753
2,excit,60,0.464386,0.0577032,180,0.00239808,0.00215827
2,excit,60,0.464386,0.0577032,270,0.00276753,0.00313653
2,excit,60,0.464386,0.138612,0,0.00359712,0.00335731
2,excit,60,0.464386,0.138612,90,0.000999001,0.000999001
2,excit,60,0.464386,0.138612,180,0.000856898,0.00119966
2,excit,60,0.464386,0.138612,270,0.00126263,0.0010101
2,excit,60,0.464386,0.332966,0,0.00109051,0.000654308
2,excit,60,0.464386,0.332966,90,0.00239808,0.0028777
2,excit,60,0.464386,0.332966,180,0.000922509,0.00110701
2,excit,60,0.464386,0.332966,270,0.00333111,0.00346436
2,excit,60,0.464386,0.799834,0,0.0,0.0
2,excit,60,0.464386,0.799834,90,0.0,0.0
2,excit,60,0.464386,0.799834,180,0.000856898,0.000856898
2,excit,60,0.464386,0.799834,270,0.00109051,0.00174482
2,excit,60,0.68854,0.01,0,0.00342466,0.00273973
2,excit,60,0.68854,0.01,90,0.000799361,0.000799361
2,excit,60,0.68854,0.01,180,0.00171233,0.00136986
2,excit,60,0.68854,0.01,270,0.0,0.0
2,excit,60,0.68854,0.0240215,0,0.001998,0.0017982
2,excit,60,0.68854,0.0240215,90,0.00327154,0.00305344
2,excit,60,0.68854,0.0240215,180,0.00149925,0.00134933
2,excit,60,0.68854,0.0240215,270,0.00133333,0.0016
2,excit,60,0.68854,0.0577032,0,0.0,0.000171233
2,excit,60,0.68854,0.0577032,90,0.00184502,0.00166052
2,excit,60,0.68854,0.0577032,180,0.00359712,0.0028777
2,excit,60,0.68854,0.0577032,270,0.0,0.000653595
2,excit,60,0.68854,0.138612,0,0.00599401,0.00499501
2,excit,60,0.68854,0.138612,90,0.0,0.0
2,excit,60,0.68854,0.138612,180,0.0,0.0
2,excit,60,0.68854,0.138612,270,0.00149925,0.00149925
2,excit,60,0.68854,0.332966,0,0.00149925,0.0017991
2,excit,60,0.68854,0.332966,90,0.00449775,0.0041979
2,excit,60,0.68854,0.332966,180,0.0,0.0
2,excit,60,0.68854,0.332966,270,0.000922509,0.000738007
2,excit,60,0.68854,0.799834,0,0.0,0.0
2,excit,60,0.68854,0.799834,90,0.00109051,0.00087241
2,excit,60,0.68854,0.799834,180,0.0,0.00029985
2,excit,60,0.68854,0.799834,270,0.0,0.0
2,excit,60,1.0,0.01,0,0.000799361,0.000959233
2,excit,60,1.0,0.01,90,0.0,0.0
2,excit,60,1.0,0.01,180,0.0,0.0
2,excit,60,1.0,0.01,270,0.00109051,0.00109051
2,excit,60,1.0,0.0240215,0,0.00342466,0.00376712
2,excit,60,1.0,0.0240215,90,0.000856164,0.0010274
2,excit,60,1.0,0.0240215,180,0.00119904,0.00107914
2,excit,60,1.0,0.0240215,270,0.00352609,0.00394922
